symbol logfc avgexp t pval fdr b
BIK 0.0397823794858354 4.73273041076577 1.07749313121588 0.28353742328318 0.524775770325753 -5.73753163969281
NXN 0.0657814849606604 6.78543007100396 1.07739614443446 0.283580544344592 0.524775770325753 -5.73763251456603
VAMP5 0.0691790258831384 6.94824876691818 1.07693857274407 0.283784044896737 0.524932477619324 -5.73810830987168
CTPS1 0.127295923723402 7.67694042626256 1.07659712676897 0.283935964928034 0.524932477619324 -5.73846322560834
PIGV 0.0440483537480914 6.42380105717821 1.07645778846333 0.283997976939102 0.524938950957478 -5.73860802903343
NIT1 0.0355676300592247 10.6687219457666 1.07634484063173 0.284048250781473 0.524938950957478 -5.73872539343121
DDIT4L 0.130301776457665 4.86030630788536 1.07544435074507 0.284449283236483 0.525471048989313 -5.73966066358917
ANO9 0.028678951731183 4.43834427442447 1.0751846475325 0.284565013944788 0.525471048989313 -5.73993025509511
MED29 0.0565310169156934 7.66933488908631 1.07516463945275 0.284573931420167 0.525471048989313 -5.73995102234449
SEMA3C 0.0808515954633853 4.51283207868483 1.07407231528839 0.285061064176244 0.525906011954132 -5.74108421842328
ITGAV 0.0631960639623133 5.65442654732798 1.07258557077606 0.285725010244013 0.526603846230206 -5.74262478052052
FOXP4 0.0494588551206698 7.01582672874871 1.07238823510157 0.285813215384594 0.526603846230206 -5.74282910230714
RPTOR 0.033759843390988 7.40875551724174 1.07231755584802 0.285844812146541 0.526603846230206 -5.74290227480492
SLC25A31 0.051816657976425 5.38307757336209 1.07225279016211 0.285873767381322 0.526603846230206 -5.7429693209842
ROGDI 0.0723612886976976 8.41798788584704 1.07078061890774 0.286532482658542 0.527521422926252 -5.74449225984589
SYK 0.0565194289540853 6.90528096684321 1.07077423774945 0.28653534013315 0.527521422926252 -5.74449885659698
SFT2D1 0.0382993410012915 9.43636403426607 1.06926710688741 0.287210777646852 0.528463464305743 -5.74605582866466
GINS1 0.0500871296997429 4.39200750255339 1.06863306141038 0.287495257328891 0.528685485557137 -5.74671020029345
MTOR 0.0355234599361793 8.38777894088755 1.06836058115086 0.287617571282988 0.528809974394585 -5.74699129889587
ZNF365 0.0432600777378491 5.09367310193963 1.06720409387194 0.288137103948691 0.529564054751562 -5.74818358355184
JDP2 0.0679125945118706 5.11549224838231 1.06665294780778 0.288384922612537 0.529818372055897 -5.74875134449046
ARID4B 0.0598092727505097 7.82850606621057 1.06624006306134 0.288570668483395 0.530059042355574 -5.74917648785181
TMCO6 0.054950270787514 7.16115116596074 1.06536701887156 0.288963696857074 0.530479050620058 -5.7500749219412
LGALSL 0.136726027334761 7.66995043990649 1.06453413442165 0.28933898653873 0.530966654220618 -5.75093135640573
TFF1 0.0533541404426154 5.58448270741357 1.06286551048013 0.290091852765938 0.531961913073684 -5.75264518693018
CARKD 0.0356268161313027 7.97814403752917 1.06284502201389 0.29010110524985 0.531961913073684 -5.75266621410401
CTDNEP1 0.043549216678942 8.42161162080381 1.06239999886051 0.290302125034323 0.532028236718212 -5.75312284035638
UBXN8 0.100596741723979 7.38875535716759 1.06199260893529 0.290486228901779 0.532164175634253 -5.75354068790869
CEP78 0.0380989930295499 5.55311479377852 1.06185609094127 0.290547940646254 0.53217653449433 -5.75368067517216
FSCN3 0.0242577294830983 4.30789202200791 1.06135446681262 0.290774772118053 0.532451962851164 -5.7541948954255
SCRG1 0.0343594861168643 4.94591765480178 1.06057089935426 0.291129338158941 0.532737526375897 -5.7549976624285
PCYT1A 0.069299051445376 7.16267921728738 1.06016961015217 0.291311036440437 0.532868591501288 -5.75540855938819
ATG101 0.037005320141704 7.69456307928313 1.05918462747827 0.291757350625192 0.533483412417962 -5.75641647877685
RDH13 0.0532813938413517 6.54883858252862 1.05893330684006 0.291871303253236 0.533591004172551 -5.75667350477782
NCSTN 0.0277376178680644 8.68604712713386 1.05868682809177 0.291983089922678 0.533694596305714 -5.75692552092196
CDKN2B 0.0325568662965328 4.7407668358045 1.05849999435783 0.292067844925347 0.533748749446435 -5.75711651376392
TUBE1 0.0203073935459637 4.21568752146212 1.05644638755458 0.293000544025063 0.534760974388494 -5.75921365904976
FBXO18 0.0322485328186826 8.55515120408888 1.05599283704837 0.293206808623155 0.534921485036629 -5.75967628723305
CCDC91 0.0394033650725172 7.71643124701954 1.05560139613844 0.293384906532507 0.535145566135594 -5.76007540620251
ARIH1 0.0440467517238545 7.39393355352557 1.05395328904856 0.294135569426674 0.536117003879037 -5.76175425004931
LMNB1 0.0350584100030122 4.56085604530457 1.05394498972619 0.294139352815863 0.536117003879037 -5.76176269764636
CDC25B 0.120534610070349 5.94936177876251 1.0538243674111 0.29419434430999 0.536117003879037 -5.76188546762573
DUSP6 0.114410135279986 9.24506893782345 1.05330685760106 0.294430355351084 0.536392892801712 -5.76241203534396
UTRN 0.0493714800634644 5.69195207068568 1.05280168549569 0.294660863765828 0.536563190329273 -5.76292580491267
SLCO1B7 0.0852556847117114 11.2801295847729 1.05250154641032 0.294797874286434 0.536575145558516 -5.76323093763711
S100A4 0.0833167635557563 6.2109617343341 1.05242310588219 0.294833688739032 0.536575145558516 -5.7633106691847
RGS7BP 0.0230171199026064 3.61255227308092 1.05144801125089 0.295279144998141 0.537082976117227 -5.76430132627619
C6orf118 0.026461379550117 4.17831319099978 1.05095509000706 0.295504501836103 0.537291002211671 -5.7648017720271
SLC52A3 0.0364308225986578 5.22729551662579 1.05033318281767 0.295788995737266 0.537707295668083 -5.76543284454657
SH3BP4 0.0875587517701257 5.97318074738912 1.04813667114984 0.296795285166683 0.539232867514322 -5.76765879682837
RPA2 0.0690063207196356 6.65288395306206 1.04771308569463 0.296989609190662 0.539428223478125 -5.76808753437159
NAA15 0.0554131615634859 7.98208686274413 1.04729903787179 0.297179641028262 0.539627397681102 -5.76850645408787
ZBTB33 0.0488652473506033 4.82696457107016 1.04468048850804 0.298383360740087 0.541412041433913 -5.77115205501891
BUB3 0.0316860915069306 9.61182549262164 1.04401312574856 0.298690667220424 0.541562999660915 -5.77182527385546
METTL17 0.0327419861151075 7.17422118983334 1.04395246445943 0.298718611075837 0.541562999660915 -5.77188644653329
ACAA2 0.0832025451638287 12.437530031947 1.04320877980983 0.299061335989009 0.541625368581648 -5.77263611736852
PRSS8 0.0548363578507622 5.49414857522532 1.04320488941745 0.299063129563881 0.541625368581648 -5.77264003769889
MAF 0.047578599874198 5.34536919734893 1.04169139438777 0.299761443088968 0.542585584592894 -5.77416409210599
SUV39H2 0.0256350228480837 3.96213871014637 1.04152948518527 0.299836211784022 0.542619477101477 -5.77432700246009
WBP5 0.0716017500095987 8.53922191308603 1.04087074626224 0.300140543375404 0.542967253542725 -5.77498955862452
LIMS2 0.0822480563550627 8.80160051587245 1.03996303557569 0.300560239477198 0.543531336792809 -5.77590185588968
C19orf47 0.0403488800780751 6.03320092042066 1.03947482927695 0.300786134106144 0.543671683854603 -5.77639220628436
SOX17 0.0334742191597543 5.14545804232552 1.03884246988984 0.301078899165737 0.544054852878437 -5.77702700724083
GALNT10 0.0339910586428092 5.8662657491837 1.03736268574724 0.301764750020048 0.545090729420541 -5.77851102448334
GSN 0.0644606586997387 6.94177544283511 1.03688278181375 0.30198740215982 0.545391163535045 -5.77899185576337
PDE8A 0.0734273160055849 6.38670951928573 1.03662012448382 0.302109309310319 0.545509573432023 -5.77925492825184
INTS7 0.0322419746668219 4.39408235668601 1.03271745882739 0.303924562552599 0.548071822431414 -5.78315606145956
TRAPPC4 0.0422755261988712 8.22448334490401 1.03230394278914 0.304117331183035 0.548317318531499 -5.78356856951671
PKLR 0.206354134218508 9.48376742014902 1.0318427809015 0.304332407884382 0.548500814061166 -5.78402841615768
NRP1 0.0628810234253256 7.59500538127978 1.03120997111616 0.30462770425864 0.548828699782685 -5.78465909312684
COMMD10 0.0381572876257277 9.59879103643576 1.03042915942628 0.304992330225757 0.549383393720145 -5.78543675015167
COX6B2 0.0356227037701418 4.80322370002791 1.02967317669306 0.305345640971028 0.549753674745468 -5.78618912799592
CACNB4 0.0150964897609649 3.82823913692374 1.02912012680336 0.305604284625261 0.549948206925073 -5.78673919760067
NF2 0.0398969539146563 6.74163959617076 1.02683301587604 0.306675455749504 0.550980100680404 -5.78901090522347
CTRB1 0.0313164936213273 4.66683654790249 1.02658880118216 0.30678998273772 0.551025400025147 -5.78925318218396
PI4K2A 0.059930522225196 7.4677601315951 1.02653654174665 0.306814494064818 0.551025400025147 -5.78930501962092
TRUB1 0.0794265855869609 5.60421079172842 1.02473274729621 0.30766133633398 0.552341379266752 -5.79109266141716
SLC26A5 0.02031010120615 3.81180774785954 1.02386329194476 0.308070086067182 0.552767711879626 -5.79195322921581
TSNAXIP1 0.0233420801667088 3.76909994328379 1.02347668619836 0.308251954646977 0.552848857089092 -5.79233565289268
PODXL 0.0241847432206512 5.02195314413205 1.02340303049112 0.308286612210701 0.552848857089092 -5.79240849576576
AIFM3 0.0355580471561554 5.49882416161437 1.02326742126233 0.308350427884281 0.552860896810297 -5.79254259501385
SARS 0.0588336588442662 8.7985487613867 1.02309540758161 0.308431387684072 0.552903665165188 -5.79271266827272
PCK2 0.0818833989371646 7.08558807533356 1.02220734791081 0.308849587615877 0.55334598580624 -5.79359026378035
SNX8 0.0372951354334816 6.02654341492881 1.02171175474548 0.309083134541729 0.553603481055653 -5.79407969219042
UBE2U 0.0575163760366095 4.38804760582545 1.02028320336236 0.309756997136985 0.554151375883276 -5.79548917041125
SUFU 0.0245870128615326 4.38434657686942 1.01990193847501 0.309937009867159 0.554237744343964 -5.79586501771928
TRIM72 0.038553105649652 4.72186354348042 1.01892675797091 0.310397755981692 0.554734637819363 -5.79682571420491
RAD17 0.0841120845016015 7.12730251652636 1.01861324392654 0.31054598005861 0.554734637819363 -5.79713438015808
BAG3 0.0614506611158294 8.94189563075674 1.01841759705665 0.310638502534327 0.554734637819363 -5.79732695436494
KATNBL1 0.0231426831117307 4.58346886775461 1.01836533739532 0.31066321953331 0.554734637819363 -5.79737838713721
UCN2 0.0449134324329119 4.98876953558956 1.01827267079649 0.310707050839171 0.554734637819363 -5.79746958113178
RHO 0.0353458304465866 4.71918978322674 1.01794240492117 0.310863300243563 0.554734637819363 -5.79779453237636
E2F1 0.0541700607685973 5.9865808190136 1.01789620298631 0.310885162653157 0.554734637819363 -5.79783998258279
OTUD7B 0.0221194040990271 6.11111073492877 1.01751593274981 0.31106514272686 0.554792235159011 -5.79821398872953
EPS8L1 0.0292015057059052 4.55115492408779 1.01746480689154 0.311089345659809 0.554792235159011 -5.79826426194631
SOD2 0.0685549623164992 11.0685530719179 1.01732855667235 0.311153852531483 0.554805082911569 -5.79839822777248
CNTN6 0.0353333067937438 4.47057230673278 1.01588656636091 0.311837102387608 0.555920976858189 -5.79981496219102
PDE4B 0.112530975629494 6.15100812008631 1.01538739974256 0.312073852901638 0.556240619255093 -5.80030492657642
C14orf93 0.0455600698774674 5.04020963519854 1.01498283152775 0.312265824229686 0.556268697494637 -5.80070186309555
HPSE 0.0679633256721992 5.89658505466023 1.01476364541866 0.312369862969559 0.556268697494637 -5.80091684967848
PRF1 0.0573202810573941 5.3434599906301 1.01458688804592 0.312453779364734 0.556303326923383 -5.80109018725104
ZSWIM7 0.0518046692221397 5.03178321249084 1.01429572199407 0.312592044626609 0.556369282761214 -5.80137565537044
PLK4 0.0584144269409768 4.03489642328539 1.01426685939072 0.312605752759864 0.556369282761214 -5.80140394877021
NT5C3B 0.0670312851298211 6.31234379822239 1.01317602944644 0.313124130507828 0.55708706938199 -5.80247268698454
PDZD8 0.0369023274987939 8.29109665887132 1.01228803483872 0.31354654120372 0.557461887398962 -5.80334186425394
CEBPZ 0.0584536975461987 8.93377729049655 1.01224900820556 0.313565114519185 0.557461887398962 -5.80338004671958
CMTM6 0.100259463119146 9.29993507276667 1.01111612047182 0.314104591223888 0.558011128849482 -5.80448779968773
GJB6 0.016959608562479 3.79485551240922 1.01080433188121 0.314253172209757 0.558070288579396 -5.80479245712095
RNF38 0.0311200499555948 4.53036572931272 1.01053805314735 0.314380102817481 0.558090970934884 -5.80505257256749
SMIM23 0.0255856103608108 4.00704768452461 1.00998761211261 0.314642597101514 0.558443054309054 -5.80559005982671
DOT1L 0.0329111456893543 4.443055172192 1.00858082472366 0.315314128932017 0.559133955369924 -5.80696243439886
PPP1R35 0.0659148351723013 6.98022683559415 1.0073700994748 0.315892833539042 0.559955037408459 -5.8081420393476
RBP4 0.0273160398774888 13.4960588800493 1.00582075607288 0.316634421479303 0.561035954718376 -5.80964952964547
CH25H 0.0476206134231978 4.37887246756074 1.00502028189532 0.31701801880031 0.561538320165497 -5.81042748771848
MFAP4 0.0959973270160228 5.90710996038483 1.00451455700025 0.317260527670668 0.561698679988302 -5.81091867388487
PTPN23 0.0729176267273566 6.91345020961206 1.00448516671306 0.317274624902866 0.561698679988302 -5.81094721178811
SH2B2 0.0389009932622715 4.73989507126949 1.00435637908376 0.317336403589396 0.561698679988302 -5.81107225462138
ZBTB5 0.0621205704898271 6.97767419311773 1.00434761214456 0.317340609330305 0.561698679988302 -5.81108076606942
TRPV1 0.0378420586217612 4.53726866388086 1.00354325424463 0.317726639403713 0.562073693167687 -5.81186137252644
MELK 0.0680453836482098 4.884300790089 1.0031123449022 0.317933571049061 0.562272880232651 -5.81227930517409
LHX9 0.022835144883091 4.05916593620182 1.00197476921942 0.318480288423469 0.562892689396865 -5.81338177633282
CKMT1A 0.0267845233830126 4.01421776084957 1.00104305420558 0.318928533888983 0.563479208962251 -5.81428382443913
MARK1 0.0296260769390599 4.53977464962502 0.999986151775851 0.319437513000742 0.563854754540742 -5.8153060762568
EXOC3 0.0245914713570841 8.34509535211488 0.999896612750928 0.319480657598642 0.563854754540742 -5.81539263101484
MRPS25 0.0316938157428286 9.17378316137476 0.999781345818524 0.319536204938922 0.563854754540742 -5.81550404498327
SUV39H1 0.0652357944524296 7.90653563403724 0.999526752289722 0.319658916699834 0.563946361422703 -5.81575008365782
MS4A2 0.0129527295449754 3.85267107862657 0.998550405845933 0.320129796326178 0.564423586971617 -5.81669305241027
LDHC 0.0247720116570687 4.14878443994433 0.998091530271609 0.320351264917074 0.564653367363391 -5.8171359280857
KAZALD1 0.024881302784145 4.41276072015695 0.997618320531038 0.320579757915314 0.564789588417846 -5.81759242874502
ARHGAP44 0.0221654837351197 4.44471199139561 0.997569058424345 0.320603550706928 0.564789588417846 -5.81763993918352
IFI44 0.106706443800364 7.85971406191914 0.996393620968621 0.321171614589172 0.565421739327392 -5.81877289687101
MID1IP1 0.120773317473002 10.1798990117543 0.996188021578509 0.321271044802398 0.565421739327392 -5.81897093119269
MORC3 0.045874808926909 8.27585004681876 0.996114988765584 0.321306369207486 0.565421739327392 -5.81904126708835
RBM7 0.0442828048402939 5.73288706294857 0.996012781193415 0.321355809133011 0.565421739327392 -5.81913969188958
CCKBR 0.0215207513059399 4.65662827824234 0.995980992738504 0.321371186895129 0.565421739327392 -5.81917030181013
ALG9 0.0407820236789949 7.3887960465038 0.995818096587787 0.321449996045932 0.56545764202702 -5.81932714364521
DPH7 0.0360936291080929 7.1146910343106 0.99565124007159 0.321530734477437 0.565492880244949 -5.81948777252922
RFX1 0.0435542529345474 7.1108809642655 0.994996081303179 0.321847882062282 0.565746404162493 -5.82011822292978
HLA-DRB5 0.0929392851453228 6.11022580640181 0.993789503225203 0.322432500501944 0.566465518029364 -5.82127823009673
CERS4 0.0328642257556453 4.61530736995463 0.993494542018578 0.322575523579264 0.566538815117429 -5.82156159623944
PRRT3 0.014629284361555 3.99709556988731 0.993462113061356 0.322591250541457 0.566538815117429 -5.82159274535783
CSTF1 0.0342862019652737 7.02237287574697 0.992295391953568 0.323157408426821 0.566916113134351 -5.82271275639331
RNF126 0.0486078008547448 7.74229252756436 0.991843348170802 0.323376941479451 0.567015287036026 -5.8231463549717
CDK5RAP2 0.0203112332288988 4.61093742952363 0.991817223555679 0.323389631792288 0.567015287036026 -5.82317140766536
NUP133 0.0718283351119 5.89860968203194 0.990711071871679 0.323927258630229 0.567752302327639 -5.82423157795789
FBXO32 0.0463686197472244 4.6830979891559 0.989699800260696 0.324419286470155 0.567924325022649 -5.82519979531853
TAOK2 0.0558427646855231 8.0052119699689 0.98966544745752 0.324436009264643 0.567924325022649 -5.8252326685135
SYT13 0.038119306654214 4.92777428263379 0.98889460030733 0.32481140383081 0.568375928409526 -5.82597001974913
PIFO 0.0213121438696522 3.92113816622147 0.988714550086 0.324899127670236 0.568426699331989 -5.82614216486434
FAAH 0.0702436697554809 8.16771727325258 0.987556909000193 0.325463525178345 0.569006299265155 -5.827248244196
CST3 0.039234735010746 10.4480292322038 0.986992196782711 0.325739079879062 0.569305967235129 -5.82778734194356
NOC2L 0.0685672854339137 6.70519265302775 0.986960606850251 0.325754498913718 0.569305967235129 -5.82781749005813
TRIM3 0.0732674230363468 6.38635058398898 0.986569720747701 0.325945330066005 0.569343043681834 -5.82819045701633
MUC13 0.0590066156183058 4.92970441257571 0.98646191305486 0.325997974888136 0.569343043681834 -5.82829329701138
SLC5A5 0.0275664419532555 4.2098208104112 0.986225791990839 0.326113297462686 0.569419106588588 -5.8285184992181
FAM213A 0.0380924821013551 10.6736069489303 0.985801400731848 0.326320639569898 0.569575704401613 -5.82892313235614
SH3GLB1 0.0486142156165741 9.82937560875527 0.985233148337143 0.32659840288449 0.569855061583642 -5.82946466102376
SYT9 0.0288779527694478 4.6911802573848 0.983269910059223 0.32755923644095 0.571325621909795 -5.83133321129696
USP38 0.0499246379450273 8.79422286589581 0.982137438516452 0.328114326888964 0.572190726393902 -5.83240939758168
NUDT2 0.0462129119641865 8.6086535580738 0.981045136178159 0.32865031350454 0.572609741830297 -5.8334462565118
ABHD3 0.258006752631722 4.60218991287215 0.980830178543215 0.328755859703231 0.572690578201994 -5.8336501697448
ABCE1 0.0422162464738562 9.26019439969049 0.979959760938264 0.329183470433016 0.572885154275862 -5.83447541688433
PSAT1 0.177199887453407 8.4887919304496 0.979859683068921 0.329232659162723 0.572885154275862 -5.83457025504491
ZDHHC1 0.0344815246565977 6.34071046181305 0.979839584954102 0.329242538059763 0.572885154275862 -5.83458929974874
NR4A2 0.0312219008246606 5.15643679180921 0.979587911954454 0.329366260250919 0.572885154275862 -5.83482774920351
MKNK1 0.0507611131005712 7.16707310675772 0.979345820122567 0.329485301145659 0.572885154275862 -5.83505706410734
BMP8A 0.0267217175166383 4.32829956766681 0.979278459809956 0.32951842844064 0.572885154275862 -5.83512085942621
FAM26F 0.0372773412116496 4.46774655440694 0.978558994585084 0.329872392393897 0.573294651437392 -5.83580197848817
USH1C 0.0448281461549476 5.31608831379674 0.976733324624987 0.330771708490099 0.574581283992736 -5.83752813545943
DCLK2 0.0524917070200477 6.99916498061092 0.975786301702919 0.331238839855506 0.574722882019377 -5.83842229046096
C19orf26 0.0477201278282884 5.02569743845029 0.975746882384653 0.331258293312938 0.574722882019377 -5.83845949069947
ZNF524 0.0812642403082133 5.56040336164925 0.975687110406339 0.331287792248517 0.574722882019377 -5.83851589504302
OLIG2 0.0274134670041182 4.49879785209712 0.974444966635494 0.331901210151923 0.575683897651544 -5.8396872861057
ADCK5 0.0657071443721389 8.82711129490908 0.974275968167876 0.331984725473193 0.575725615624476 -5.83984654504138
RNF112 0.0392994505488629 5.09330149444999 0.973383104429325 0.332426187427729 0.576214434276345 -5.84068750159068
BRF2 0.049793666000121 5.46269072771279 0.973344793193623 0.332445138387488 0.576214434276345 -5.84072356862143
GALT 0.0576126798150902 9.96792666661445 0.972033740720056 0.333094087079941 0.577132596833927 -5.84195698099493
PAK1 0.0329743683919252 4.59670725007796 0.971538376254377 0.333339499585029 0.577247904665041 -5.84242258475907
AEBP1 0.0307612244851434 5.30622535760487 0.97032212642722 0.333942553073293 0.57808542800923 -5.84356477459136
UGT2B15 0.0986058997024291 12.1748552571606 0.969559348210855 0.334321125145115 0.578637313846086 -5.84428038797563
ECHS1 0.0312017200050736 11.172128660224 0.968849121463822 0.334673867493683 0.579136288093744 -5.84494620191296
TNRC6B 0.0444904731568716 8.04171105762435 0.968738057575246 0.334729050627204 0.579136288093744 -5.84505027724318
PRODH 0.0682182453823561 9.6278781002262 0.966094872384262 0.336044094941297 0.580974829000073 -5.84752368175429
PTPRD 0.044633969812951 4.03000412056492 0.965425237039953 0.336377787791681 0.580974829000073 -5.84814924930191
SMOX 0.0768359177186904 5.6994586932595 0.965315230001382 0.336432627176101 0.580974829000073 -5.84825197614081
RNF5 0.0278187063460482 9.33584506490285 0.96478305822694 0.336698001322371 0.581156080821921 -5.84874876658806
IGF2BP3 0.121302615848967 6.88187943066388 0.964486527694414 0.336845929163572 0.581156080821921 -5.84902546548967
LTBR 0.0699856972555128 10.5409556990018 0.964264866483237 0.336956535192363 0.581156080821921 -5.84923224762149
MAP2 0.0206540401654776 4.03088029080283 0.964253749151257 0.336962083217826 0.581156080821921 -5.84924261746831
SF3B2 0.0267203020652005 8.25910302197443 0.964224081702418 0.33697688883849 0.581156080821921 -5.84927028962049
ARF5 0.0372645921760384 9.69886630114629 0.963570300095093 0.3373032678919 0.581534495160382 -5.8498798883716
CNGB1 0.0488695615295134 6.16051186422266 0.963543932998075 0.33731643511885 0.581534495160382 -5.84990446503937
FAM209A 0.0173371973989771 3.84623907193387 0.96321982464222 0.337478316015778 0.581709997447884 -5.85020651114368
TAOK1 0.0506389055909571 7.77252901646872 0.96208456081021 0.33804573981447 0.58255924871489 -5.85126370891023
HOXD3 0.0232101200447659 4.1131844929666 0.961993367497139 0.338091346677233 0.58255924871489 -5.85134857814796
ARHGAP18 0.0647499800452449 7.89379978360588 0.961294829869017 0.338440826463283 0.583057665803827 -5.85199841119041
ARFGEF1 0.0358060782499834 5.68165262595931 0.960382038595094 0.338897851815547 0.583533523257714 -5.85284685974719
MSRA 0.0908963543259471 8.64157192830501 0.959347159462393 0.339416490467414 0.583839012973046 -5.8538078314181
ZNF367 0.0891746007315186 5.05463424754967 0.959070954568721 0.339555000103115 0.583839012973046 -5.8540641384604
HMG20B 0.0300058175053 8.64288957043479 0.958899856129768 0.339640819980189 0.583878270427591 -5.85422287452952
PPP4R2 0.0340957510921491 8.37389616019592 0.956581128435337 0.340805241167873 0.585568118010176 -5.85637132080445
KCTD3 0.0422053018796174 6.55387399808544 0.956207650855141 0.340993036506637 0.585643047748739 -5.85671689279422
AP5M1 0.0296446114498812 7.06782310154035 0.956017716619754 0.341088566688294 0.585643047748739 -5.85689258456345
PLA2G4B 0.0462341598176828 5.92453261391119 0.955898291043822 0.341148642405812 0.585643047748739 -5.85700303727911
SBSN 0.0268253585643983 4.22569443329451 0.955812314980809 0.341191895964426 0.585643047748739 -5.85708254525839
KIAA1024L 0.0307862815102187 4.63467678308393 0.955695528346137 0.341250655661619 0.585643047748739 -5.85719053462603
HES1 0.079160700907785 6.96121455065151 0.955034577905227 0.341583328084778 0.585865329055239 -5.85780145262134
SLC39A10 0.0872203922695993 5.73746441864754 0.954657178893588 0.341773376468556 0.586087465633822 -5.85815009693326
RETNLB 0.0253016181728629 4.40068299146224 0.95176979597595 0.343229655751813 0.588063975754567 -5.86081299951415
TWSG1 0.03513542994554 7.97007841468909 0.951457675237377 0.343387317073665 0.58823000776844 -5.86110037913451
HMOX1 0.156759640223379 8.64027597983452 0.950493055854639 0.343874870795888 0.588631642319282 -5.86198794918185
UBE2F-SCLY 0.0393053624468962 9.29177346195521 0.950280546478905 0.343982340931396 0.588631642319282 -5.86218336524266
TM4SF1 0.0262549578054001 4.57113668459231 0.950226382081041 0.344009736397739 0.588631642319282 -5.8622331660215
NME3 0.0594550631078121 9.21305229721201 0.950147146201914 0.344049815151401 0.588631642319282 -5.86230601342998
HAUS5 0.0490101215195864 5.5939929544522 0.950039762743709 0.344104136213007 0.588631642319282 -5.86240472945392
TTC27 0.0535188204927657 7.46051720820737 0.949771374137448 0.344239927692967 0.58875304361832 -5.86265140712912
DOCK5 0.0358705429143429 5.34140798696176 0.949528999686204 0.344362587059054 0.588858807471875 -5.86287411611061
UBE2D3 0.0220168368872891 11.1057670232108 0.948686305370091 0.344789272501014 0.589068243577699 -5.86364800177488
RNF31 0.035989864280161 7.31389367234404 0.948230137975294 0.345020388405677 0.589304589071604 -5.86406663965885
NR2C2 0.0501412854607022 4.73843235787882 0.948143317501296 0.345064387086855 0.589304589071604 -5.86414629485636
CCDC102A 0.0247568898970849 5.72501512738788 0.946427736690578 0.345934548742674 0.590191771088382 -5.86571881729944
OCM 0.0207861853303117 3.95951955972747 0.944892390189723 0.34671449363154 0.591209885054697 -5.867123758841
OPRM1 0.0143466906798322 4.1992936010585 0.944644643113189 0.346840453551503 0.591320526727532 -5.86735025317657
TEAD3 0.0273484042036998 6.19771092414255 0.943362613260952 0.347492736433017 0.591809175523655 -5.86852137168087
NPDC1 0.0805943717797861 7.46806460736951 0.943149918844773 0.34760102946314 0.591887648129111 -5.86871551405938
MFAP2 0.0409246097194558 5.50704053212823 0.942941410192036 0.347707212427564 0.591964345124613 -5.8689057939604
ZP3 0.0178361919935339 3.95415180903806 0.942599234528704 0.347881510563684 0.592024728119735 -5.86921796539692
SF3A3 0.0417508418292956 8.01084354136087 0.941737746633026 0.348320586240054 0.592487687276213 -5.87000341863255
TMEM120A 0.11335528914625 5.99665952040892 0.940923755422883 0.348735781976264 0.592890163812086 -5.87074491787062
TAS1R3 0.0262231651243372 4.67990531090081 0.940145935562858 0.349132825176685 0.593310332303338 -5.87145287754781
PRSS22 0.0454040184897879 5.30740477991327 0.939554622335851 0.349434859385491 0.593652975709831 -5.87199069625819
C12orf49 0.0574731075153991 4.70117009449585 0.939337234766554 0.349545940038735 0.593696586548892 -5.87218833364616
TMOD3 0.0329727673182543 8.80586087450653 0.93812216597415 0.350167233796491 0.594017662156736 -5.87329218169612
PCSK7 0.026056448224038 8.26277759945777 0.937843104400844 0.350310024826947 0.594017662156736 -5.87354550094419
GRPEL2 0.0611331234200962 6.11659497620145 0.937717585225219 0.350374263039845 0.594017662156736 -5.87365941728904
LECT1 0.0178543485521621 3.88723924681452 0.937620625135702 0.35042389046348 0.594017662156736 -5.87374740423992
RAB3C 0.0153395326273777 3.7971546149311 0.937408323669306 0.350532569241461 0.594017662156736 -5.87394002707144
CDR2 0.0778677051642793 6.25688731564285 0.93734177914907 0.350566638358147 0.594017662156736 -5.87400039461416
LGMN 0.057330359254312 9.48776941513645 0.937265309078973 0.350605791733132 0.594017662156736 -5.87406976116193
PPT1 0.0493437301144581 8.6075190953187 0.937126811516723 0.350676710902702 0.594017662156736 -5.87419537911289
NOL3 0.127069637542924 4.75994799880557 0.937095944878257 0.350692517753347 0.594017662156736 -5.87422337281188
C1orf198 0.0429626581430593 7.43245964043987 0.935783005439243 0.351365299734996 0.594845048441027 -5.8754132689925
IFI35 0.0476600820810482 8.83609919710336 0.935415919879138 0.351553551389714 0.595043853560872 -5.87574565909205
ASB13 0.0510600273302755 5.40331832423053 0.935314354749068 0.351605648236082 0.595043853560872 -5.87583760202157
CLEC4F 0.0801022350950245 10.3083157754292 0.935051027747904 0.351740742337297 0.595114073837233 -5.87607593586542
C11orf24 0.0942066647662658 5.6602353010574 0.934741715765108 0.351899470553116 0.595184299324445 -5.87635580575544
EWSR1 0.0441474699572044 9.36146807900057 0.934673409037898 0.351934529398105 0.595184299324445 -5.87641759837012
PRSS36 0.050821207401742 6.50975775842617 0.933336415012639 0.35262120091101 0.595929214037423 -5.87762619421971
CREB3L3 0.0560250106215374 11.5041909635094 0.932795644794126 0.352899180820945 0.596190868732925 -5.87811454790918
TDRD12 0.0427028052651295 3.98616459224491 0.93059645003454 0.354031111164734 0.597477639584618 -5.88009770565513
ZBTB2 0.0290197128466927 5.76407518890235 0.930355216323708 0.354155415994362 0.597583258566995 -5.88031496141653
